Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,create_date,version,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,tissue,isolate,HOST,isolation_source,BREED,dev_stage,sex,lat_lon,AGE,collected_by,BIOMATERIAL_PROVIDER,aliquot,identified_by,replicate,strain,Other,Cultivar,env_broad_scale,env_local_scale,env_medium,ecotype,treatment,ExtendedName,isol_growth_condt,lab_identifier,altitude,Diet,fragment_length (exp),unique,source_name,tmp,Sample_name,sample_type,Developmental_Stage,GEO_Accession (exp),replicate_num,env_biome,specimen_voucher,temp,host_tissue_sampled,PHENOTYPE,common_name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,Broker_name,ena_first_public,ena_last_update,Scientific_Name,Development_stage,Organism_part,SampleIdentifier,project_name,specimen_with_known_storage_state,mean_tethered_flight_distance,time_course_exposure,sampleID,cell_type,host_life_stage,Depth,genotype,store_cond,Birth_date,birth_location,breeding_history,breeding_method,cell_line,cell_subtype,culture_collection,death_date,disease,disease_stage,growth_protocol,health_state,stud_book_number,body_site,label,samp_mat_process,tissue_type,Authors,gender,barcoding_center,collecting_institution,elevation,GAL,GAL_sample_id,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),geographical_location,habitat,identifier_affiliation,lifestage,notes,Original_Collector,sample_collection_device_or_method,sample_derived_from,Sample_ID/FastQ_file_ID,specimen_id,tolid,biological_replicates,Control,agrochem_addition,ArrayExpress-SPECIES,ArrayExpress-STRAIN_OR_LINE,AssemblyName,biosample_accession,chem_administration,collection_method,cur_vegetation,ENA_first_public
SRR7441351,AMPLICON,714,714,PRJNA478164,SAMN09500736,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4311953,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq10,SRP151430,2018-06-27T12:54:00Z,1,Harmseq10,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Cabbage,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441352,AMPLICON,714,714,PRJNA478164,SAMN09500727,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4311952,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq1,SRP151430,2018-06-27T12:54:00Z,1,Harmseq1,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Blackgram,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441353,AMPLICON,714,714,PRJNA478164,SAMN09500728,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX4311951,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq2,SRP151430,2018-06-27T12:54:00Z,1,Harmseq2,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Brinjal,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441354,AMPLICON,714,714,PRJNA478164,SAMN09500729,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX4311950,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq3,SRP151430,2018-06-27T12:54:00Z,1,Harmseq3,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Mustard,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441355,AMPLICON,714,714,PRJNA478164,SAMN09500730,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4311949,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq4,SRP151430,2018-06-27T12:54:00Z,1,Harmseq4,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Chickpea,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441356,AMPLICON,714,714,PRJNA478164,SAMN09500731,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX4311948,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq5,SRP151430,2018-06-27T12:54:00Z,1,Harmseq5,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Coriander,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441357,AMPLICON,714,714,PRJNA478164,SAMN09500732,50448,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX4311947,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq6,SRP151430,2018-06-27T12:54:00Z,1,Harmseq6,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Congress_grass,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441358,AMPLICON,714,714,PRJNA478164,SAMN09500733,50440,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX4311946,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq7,SRP151430,2018-06-27T12:54:00Z,1,Harmseq7,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Wheat,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7441359,AMPLICON,714,714,PRJNA478164,SAMN09500734,50444,GOVIND BALLABH PANT UNIVERSITY OF AGRICULTURE AND TECHNOLOGY,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX4311945,AB SOLiD System 3.0,SINGLE,PCR,GENOMIC,Helicoverpa armigera,ABI_SOLID,2018-06-27T00:00:00Z,Seq8,SRP151430,2018-06-27T12:55:00Z,1,Harmseq8,Invertebrate,India,Asia,India:Uttrakhand,2017,Head and prothracic segment,Not applicable,Marigold,Plant,Not applicable,Larval,,29.01 N 79.48 E,,"M. S. Sai Reddy\, Department of Entomology\,Colloge of Agriculture\, GBPUAT.","Meena Agnihotri\, J.P. Jaiswal\, A. R. N. S. Subbanna",,,,,,,,,,,,,,,227.7 m,,,,,,,,,,,Tarai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10424544,RNA-Seq,300,6873925500,PRJNA588578,SAMN13254295,2726686772,CHONGQING UNIVERSITY,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7120636,HiSeq X Ten,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2020-04-01T00:00:00Z,Midgut-4,SRP229394,2019-11-10T04:16:00Z,1,20E-3H-2,Invertebrate,China,Asia,China,1/11/2019,Midgut,20E-3h-2,,Henan,,,,,6th instar larvae,,,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10424545,RNA-Seq,300,6868703100,PRJNA588578,SAMN13254294,2759554120,CHONGQING UNIVERSITY,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7120635,HiSeq X Ten,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2020-04-01T00:00:00Z,Midgut-3,SRP229394,2019-11-10T04:18:00Z,1,20E-3H-1,Invertebrate,China,Asia,China,1/11/2019,Midgut,20E-3h-1,,Henan,,,,,6th instar larvae,,,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10424546,RNA-Seq,300,6815016900,PRJNA588578,SAMN13254293,2745434023,CHONGQING UNIVERSITY,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7120634,HiSeq X Ten,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2020-04-01T00:00:00Z,Midgut-2,SRP229394,2019-11-10T04:18:00Z,1,C-3H-2,Invertebrate,China,Asia,China,1/11/2019,Midgut,Control-3h-2,,Henan,,,,,6th instar larvae,,,,,biological replicate 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10424547,RNA-Seq,300,6804256500,PRJNA588578,SAMN13254292,2723708996,CHONGQING UNIVERSITY,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX7120633,HiSeq X Ten,PAIRED,Oligo-dT,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2020-04-01T00:00:00Z,Midgut-1,SRP229394,2019-11-10T04:18:00Z,1,C-3H-1,Invertebrate,China,Asia,China,1/11/2019,Midgut,Control-3h-1,,Henan,,,,,6th instar larvae,,,,,biological replicate 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9594314,RNA-Seq,50,1066210400,PRJNA548442,SAMN12027793,966482746,HENAN AGRICULTURAL UNIVERSITY,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX6360026,Illumina HiSeq 2000,SINGLE,RANDOM,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-06-25T00:00:00Z,H.arimgera midgut,SRP202575,2019-06-25T14:35:00Z,1,KO_dsRNA_Mid_1,Invertebrate,China,Asia,China:Shanghai,2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9594315,RNA-Seq,50,1061383100,PRJNA548442,SAMN12027793,940507182,HENAN AGRICULTURAL UNIVERSITY,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX6360027,Illumina HiSeq 2000,SINGLE,RANDOM,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-06-25T00:00:00Z,H.arimgera midgut,SRP202575,2019-06-25T14:24:00Z,1,WT_CK_Mid_1,Invertebrate,China,Asia,China:Shanghai,2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9594316,RNA-Seq,50,1064046800,PRJNA548442,SAMN12027793,949290081,HENAN AGRICULTURAL UNIVERSITY,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX6360028,Illumina HiSeq 2000,SINGLE,RANDOM,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-06-25T00:00:00Z,H.arimgera midgut,SRP202575,2019-06-25T14:29:00Z,1,WT_dsRNA_Mid_1,Invertebrate,China,Asia,China:Shanghai,2018,Midgut,not collected,not collected,not collected,not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035886,RNA-Seq,300,8244256800,PRJNA450758,SAMN08947015,3186741669,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967947,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,StigG3,SRP141109,2018-04-19T04:50:00Z,1,StigG3,Invertebrate,China,Asia,China:HeNan,2016,gut,Stigmasterol_GUT3,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035887,RNA-Seq,300,9449726100,PRJNA450758,SAMN08947016,3721192531,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967946,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,StigW1,SRP141109,2018-04-19T04:54:00Z,1,StigW1,Invertebrate,China,Asia,China:HeNan,2016,whole body,Stigmasterol_WH1,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035888,RNA-Seq,300,10214650800,PRJNA450758,SAMN08947017,4043410855,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967945,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,StigW2,SRP141109,2018-04-19T04:53:00Z,1,StigW2,Invertebrate,China,Asia,China:HeNan,2016,whole body,Stigmasterol_WH2,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035889,RNA-Seq,300,9198899400,PRJNA450758,SAMN08947018,3614354071,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967944,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,StigW3,SRP141109,2018-04-19T04:53:00Z,1,StigW3,Invertebrate,China,Asia,China:HeNan,2016,whole body,Stigmasterol_WH3,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035890,RNA-Seq,300,10902213900,PRJNA450758,SAMN08947004,4240934484,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967943,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,SitoW1,SRP141109,2018-04-19T04:57:00Z,1,SitoW1,Invertebrate,China,Asia,China:HeNan,2016,whole body,sitosterol_WH1,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035891,RNA-Seq,300,10665834000,PRJNA450758,SAMN08947003,4250492641,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967942,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,SitoG3,SRP141109,2018-04-19T04:57:00Z,1,SitoG3,Invertebrate,China,Asia,China:HeNan,2016,gut,sitosterol_GUT3,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035892,RNA-Seq,300,9865583400,PRJNA450758,SAMN08946999,3806739538,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967941,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,DesmW1,SRP141109,2018-04-19T04:52:00Z,1,DesmW1,Invertebrate,China,Asia,China:HeNan,2016,whole body,desmosterol_WH1,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035893,RNA-Seq,300,11764295700,PRJNA450758,SAMN08946998,4547017005,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967940,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,DesmG3,SRP141109,2018-04-19T04:59:00Z,1,DesmG3,Invertebrate,China,Asia,China:HeNan,2016,gut,desmosterol_GUT3,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035894,RNA-Seq,300,10418853000,PRJNA450758,SAMN08946997,4063762411,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967939,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,DesmG2,SRP141109,2018-04-19T04:57:00Z,1,DesmG2,Invertebrate,China,Asia,China:HeNan,2016,gut,desmosterol_GUT2,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035895,RNA-Seq,300,13084102200,PRJNA450758,SAMN08946996,5037210353,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967938,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,DesmG1,SRP141109,2018-04-19T05:03:00Z,1,DesmG1,Invertebrate,China,Asia,China:HeNan,2016,gut,desmosterol_GUT1,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035896,RNA-Seq,300,10259195400,PRJNA450758,SAMN08947002,4109543191,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967937,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,SitoG2,SRP141109,2018-04-19T04:58:00Z,1,SitoG2,Invertebrate,China,Asia,China:HeNan,2016,gut,sitosterol_GUT2,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035897,RNA-Seq,300,10158589200,PRJNA450758,SAMN08944604,4056614146,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967936,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,SitoG1,SRP141109,2018-04-19T04:57:00Z,1,SitoG1,Invertebrate,China,Asia,China:HeNan,1/1/2016,gut,HeNan,,HeNan_jiyuan,,,not collected,,3rd instar larvae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7035898,RNA-Seq,300,12101046900,PRJNA450758,SAMN08947001,4758874701,NORTHWEST A&F UNIVERSITY,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX3967935,Illumina HiSeq 2500,PAIRED,PolyA,TRANSCRIPTOMIC,Helicoverpa armigera,ILLUMINA,2019-05-01T00:00:00Z,DesmW3,SRP141109,2018-04-19T05:01:00Z,1,DesmW3,Invertebrate,China,Asia,China:HeNan,2016,whole body,desmosterol_WH3,diet,HeNan,not applicable,,,,3rd instar larvae,Jin-Cheng Zheng,Xiangfeng Jing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
